what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166322362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166323643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166328336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166342168
error,log,,,"Could not write metadata for '/Servers'.",1487166361164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166370520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166381052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166383178
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1487166383244
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1487166394559
error,log,,,"error during type inferencing",1487166395324
error,log,,,"error during type inferencing",1487166396195
error,log,,,"error during type inferencing",1487166396368
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1487166396425
error,log,,,"Errors occurred during the build.",1487166396548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166396575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166404938
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487166406451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166413364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166414209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487166417141
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1487166419623
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487166440772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166461932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166464170
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1487166464284
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487166465908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166470505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166471223
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487166475286
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1487166475420
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1487166475450
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166575624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166595268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166598049
error,log,,,"Could not write metadata for '/Servers'.",1487166683676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166711339
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1487166715535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487166715603
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1487166717772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166729251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166736023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487166745977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166750714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487166754880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166757846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166758511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166764851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166765156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487166766571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166767557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166768113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487166772029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166774405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166780995
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166785371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487166786374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487166792381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166799470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487166804885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487166805536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487166816713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166818781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166825577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487166825996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487166826872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487166836051
error,log,,,"Could not write metadata for '/Servers'.",1487167058067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487167058080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487167060724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487167062871
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487167063564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487167081000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487167097419
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1487167097573
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487167097588
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487167131371
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487167132084
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487167132700
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487167133634
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487167134212
