what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402808015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402817872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487402822726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402823339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402841840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487402846778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402847435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402976209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487402978424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487402979285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487402981164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487403011672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487403015871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487403039992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487403043248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487403056233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487403056408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487403058216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1487403063995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487403065285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487403066088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487403072477
