what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029124845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029199014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1485029200968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029203053
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1485029206097
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1485029206137
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1485029206468
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1485029206764
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1485029206917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029207926
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1485029208169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485029208169
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029210337
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029210432
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029210433
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1485029211515
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029211515
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1485029218387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029219040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029244411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029251128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029270183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1485029270211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1485029270211
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1485029270658
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029282315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485029282337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1485029287049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029295267
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1485029299206
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1485029299207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029299529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485029299582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029305030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029307275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485029307330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029311710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029312955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485029313007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029319282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029471158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485029478741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485029498252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485029502237
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1485029570898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485087333011
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1485087337820
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1485087337851
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1485087337975
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1485087338021
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1485087338067
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1485087338206
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1485087338222
