what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486813909420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813924166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813925595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486813933158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813933661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813944865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813951916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813953809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813956123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813958441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813961020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486813964477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813969306
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486813970456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1486813973886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486813976317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486813976992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813977638
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486813979740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813993872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813995425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813997159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813999099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486813999550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814000754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814033976
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486814035318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814036093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814041457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814059428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814061485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814064075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814066468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814071061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814071979
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486814076877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814089255
error,log,,,"Could not write metadata for '/Servers'.",1486814100887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814100888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814104111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814111119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814147819
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486814150337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814151808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814160965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814161571
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486814173482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814201264
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486814202291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814212476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814362046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814365325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814368776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814369876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486814371419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486814372440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814373585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814377477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814379074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1486814389302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814400996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814407273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814409867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814410526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814421473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814425772
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1486814431710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814433939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814453188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814457412
error,log,,,"Could not write metadata for '/Servers'.",1486814461208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814461212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814462685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814469680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814471709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814483331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814540065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814559378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814561198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814563995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814570575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814573468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814584799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814588107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814600223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814600766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814604579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814608720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814609817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814610419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814616893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814637352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814639942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814640715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814641534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814646107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814647745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814657227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814658574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814744792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814749734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814767691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814769670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814771701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814772889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814775752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814776947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814778824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814782859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814813947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814819014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814820728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814823814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814825709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814828930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814832533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814835206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814848701
error,log,,,"Could not write metadata for '/Servers'.",1486814859687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814869706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814886607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814888164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814898622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814901924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486814902714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814903428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486814912379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486814926357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486814927835
