what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487168135956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168140312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168140439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487168141630
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1487168243341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168244876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168245879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487168247399
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1487168247530
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1487168251135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487168252941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168256393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168258272
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1487168258375
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487168258698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168260476
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1487168263011
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1487168263046
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487168273200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168274128
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1487168274305
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487168277846
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487168278477
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487168279005
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487168279296
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487168279767
error,log,,,"Could not write metadata for '/Servers'.",1487168280503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168280518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168283933
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ExpressionView",1487168295444
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ExpressionView",1487168295502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168315680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168356237
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1487168357904
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1487168357945
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487168358092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168360451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168368349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487168372066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487168375012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487168381112
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1487168386386
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487168390331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168393366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168397105
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1487168397220
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487168397488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487168398676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487168398951
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487168401019
