what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1487411929587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487411942362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1487411942410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487411946724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487411992426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487411993533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412091664
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487412093876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412099083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487412099992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412102337
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487412106890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412124271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412126329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412199696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412200405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412201176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412202374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412203139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412204153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412212997
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487412214003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412217071
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1487412221239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487412221835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412223083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412223682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412224908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1487412229172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412229729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412231917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412233346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412234869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412240522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487412246092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412252575
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487412260680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412284266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412286049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487412327819
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487412340037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487412349960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487412350119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412352199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487412354763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487412355960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487412356981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487412360198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487412360671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487412363309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487412368200
